slaveside_jv3301Master_lasse100TC_vostroSlave.txt
ptp4l[564413.554]: selected /dev/ptp0 as PTP clock
ptp4l[564413.593]: port 1 (enp1s0f1): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564413.593]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564413.593]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[564419.727]: port 1 (enp1s0f1): new foreign master a0369f.fffe.f93e34-1
ptp4l[564420.652]: selected local clock a0369f.fffe.f9498d as best master
ptp4l[564423.327]: selected best master clock a0369f.fffe.f93e34
ptp4l[564423.327]: port 1 (enp1s0f1): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[565102.012]: master offset         20 s2 freq   -3065 path delay      3931
ptp4l[565102.912]: master offset        -12 s2 freq   -3091 path delay      3932
ptp4l[565103.812]: master offset         -6 s2 freq   -3089 path delay      3932
ptp4l[565104.713]: master offset          0 s2 freq   -3085 path delay      3932
ptp4l[565105.613]: master offset         13 s2 freq   -3072 path delay      3932
ptp4l[565106.513]: master offset         13 s2 freq   -3068 path delay      3932
ptp4l[565107.413]: master offset        -31 s2 freq   -3108 path delay      3934
ptp4l[565108.313]: master offset         30 s2 freq   -3056 path delay      3934
ptp4l[565109.213]: master offset        -10 s2 freq   -3087 path delay      3934
ptp4l[565110.113]: master offset         -7 s2 freq   -3087 path delay      3934
ptp4l[565111.013]: master offset         14 s2 freq   -3068 path delay      3929
ptp4l[565111.913]: master offset         15 s2 freq   -3063 path delay      3924
ptp4l[565112.814]: master offset          6 s2 freq   -3068 path delay      3924
ptp4l[565113.714]: master offset         13 s2 freq   -3059 path delay      3926
ptp4l[565114.614]: master offset        -13 s2 freq   -3081 path delay      3926
ptp4l[565115.514]: master offset        -15 s2 freq   -3087 path delay      3924
ptp4l[565116.414]: master offset          1 s2 freq   -3075 path delay      3924
ptp4l[565117.314]: master offset         -8 s2 freq   -3084 path delay      3924
ptp4l[565118.214]: master offset          4 s2 freq   -3074 path delay      3924
ptp4l[565119.114]: master offset        -18 s2 freq   -3095 path delay      3924
ptp4l[565120.014]: master offset          6 s2 freq   -3077 path delay      3924
ptp4l[565120.914]: master offset         -5 s2 freq   -3086 path delay      3927
ptp4l[565121.815]: master offset         21 s2 freq   -3061 path delay      3927
ptp4l[565122.715]: master offset        -15 s2 freq   -3091 path delay      3928
ptp4l[565123.615]: master offset          5 s2 freq   -3075 path delay      3928
ptp4l[565124.515]: master offset         21 s2 freq   -3058 path delay      3927
ptp4l[565125.415]: master offset         -1 s2 freq   -3074 path delay      3924
ptp4l[565126.315]: master offset          0 s2 freq   -3073 path delay      3924
ptp4l[565127.215]: master offset         -7 s2 freq   -3080 path delay      3921
ptp4l[565128.115]: master offset          1 s2 freq   -3074 path delay      3921
ptp4l[565129.015]: master offset         15 s2 freq   -3060 path delay      3921
ptp4l[565129.915]: master offset         -9 s2 freq   -3079 path delay      3921
ptp4l[565130.816]: master offset        -15 s2 freq   -3088 path delay      3921
ptp4l[565131.716]: master offset        -24 s2 freq   -3101 path delay      3922
ptp4l[565132.616]: master offset         17 s2 freq   -3068 path delay      3922
ptp4l[565133.516]: master offset         -3 s2 freq   -3083 path delay      3926
ptp4l[565134.416]: master offset          8 s2 freq   -3072 path delay      3926
ptp4l[565135.316]: master offset         -5 s2 freq   -3083 path delay      3928
ptp4l[565136.216]: master offset          6 s2 freq   -3074 path delay      3928
ptp4l[565137.116]: master offset        -17 s2 freq   -3095 path delay      3928
ptp4l[565138.016]: master offset          5 s2 freq   -3078 path delay      3928
ptp4l[565138.916]: master offset         -1 s2 freq   -3082 path delay      3928
ptp4l[565139.816]: master offset         11 s2 freq   -3071 path delay      3927
ptp4l[565140.717]: master offset          9 s2 freq   -3069 path delay      3927
ptp4l[565141.617]: master offset         -2 s2 freq   -3078 path delay      3925
ptp4l[565142.517]: master offset          4 s2 freq   -3072 path delay      3924
ptp4l[565143.417]: master offset         -5 s2 freq   -3080 path delay      3922
ptp4l[565144.317]: master offset         15 s2 freq   -3062 path delay      3922
ptp4l[565145.217]: master offset          4 s2 freq   -3068 path delay      3923
ptp4l[565146.117]: master offset        -24 s2 freq   -3095 path delay      3923
ptp4l[565147.017]: master offset        -14 s2 freq   -3092 path delay      3923
ptp4l[565147.917]: master offset         20 s2 freq   -3062 path delay      3922
ptp4l[565148.818]: master offset         11 s2 freq   -3065 path delay      3922
ptp4l[565149.718]: master offset         -8 s2 freq   -3081 path delay      3922
ptp4l[565150.618]: master offset        -24 s2 freq   -3099 path delay      3922
ptp4l[565151.518]: master offset         -7 s2 freq   -3090 path delay      3920
ptp4l[565152.418]: master offset         11 s2 freq   -3074 path delay      3919
ptp4l[565153.318]: master offset         15 s2 freq   -3066 path delay      3919
ptp4l[565154.218]: master offset        -17 s2 freq   -3094 path delay      3920
ptp4l[565155.118]: master offset         -7 s2 freq   -3089 path delay      3920
ptp4l[565156.018]: master offset         -3 s2 freq   -3087 path delay      3920
ptp4l[565156.918]: master offset         12 s2 freq   -3073 path delay      3920
ptp4l[565157.818]: master offset          1 s2 freq   -3080 path delay      3920
ptp4l[565158.719]: master offset          9 s2 freq   -3072 path delay      3920
ptp4l[565159.619]: master offset        -15 s2 freq   -3093 path delay      3920
ptp4l[565160.519]: master offset         -7 s2 freq   -3090 path delay      3920
ptp4l[565161.419]: master offset          0 s2 freq   -3085 path delay      3920
ptp4l[565162.319]: master offset         25 s2 freq   -3060 path delay      3920
ptp4l[565163.219]: master offset        -11 s2 freq   -3088 path delay      3920
ptp4l[565164.119]: master offset          6 s2 freq   -3075 path delay      3920
ptp4l[565165.019]: master offset         -5 s2 freq   -3084 path delay      3920
ptp4l[565165.919]: master offset         -5 s2 freq   -3085 path delay      3920
ptp4l[565166.819]: master offset         10 s2 freq   -3072 path delay      3920
ptp4l[565167.720]: master offset         -4 s2 freq   -3083 path delay      3921
ptp4l[565168.620]: master offset         -7 s2 freq   -3087 path delay      3923
ptp4l[565169.520]: master offset         -4 s2 freq   -3086 path delay      3923
ptp4l[565170.420]: master offset        -26 s2 freq   -3109 path delay      3923
ptp4l[565171.320]: master offset         11 s2 freq   -3080 path delay      3922
ptp4l[565172.220]: master offset         33 s2 freq   -3055 path delay      3922
ptp4l[565173.120]: master offset         -9 s2 freq   -3087 path delay      3922
ptp4l[565174.020]: master offset          7 s2 freq   -3074 path delay      3922
ptp4l[565174.920]: master offset          8 s2 freq   -3071 path delay      3922
ptp4l[565175.820]: master offset          3 s2 freq   -3073 path delay      3926
ptp4l[565176.721]: master offset         30 s2 freq   -3045 path delay      3926
ptp4l[565177.621]: master offset        -11 s2 freq   -3077 path delay      3928
ptp4l[565178.521]: master offset         -4 s2 freq   -3074 path delay      3928
ptp4l[565179.421]: master offset        -18 s2 freq   -3089 path delay      3929
ptp4l[565180.321]: master offset        -12 s2 freq   -3088 path delay      3929
ptp4l[565181.221]: master offset         44 s2 freq   -3036 path delay      3927
ptp4l[565182.121]: master offset          6 s2 freq   -3061 path delay      3929
ptp4l[565183.021]: master offset        -17 s2 freq   -3082 path delay      3929
ptp4l[565183.921]: master offset        -18 s2 freq   -3088 path delay      3927
ptp4l[565184.821]: master offset         12 s2 freq   -3063 path delay      3927
ptp4l[565185.722]: master offset         -7 s2 freq   -3079 path delay      3923
ptp4l[565186.622]: master offset          3 s2 freq   -3071 path delay      3922
ptp4l[565187.522]: master offset          2 s2 freq   -3071 path delay      3922
ptp4l[565188.422]: master offset        -12 s2 freq   -3084 path delay      3922
ptp4l[565189.322]: master offset        -10 s2 freq   -3086 path delay      3921
ptp4l[565190.222]: master offset          4 s2 freq   -3075 path delay      3921
ptp4l[565191.122]: master offset          7 s2 freq   -3071 path delay      3921
ptp4l[565192.022]: master offset          5 s2 freq   -3071 path delay      3922
ptp4l[565192.922]: master offset         -9 s2 freq   -3083 path delay      3922
ptp4l[565193.822]: master offset        -21 s2 freq   -3098 path delay      3921
ptp4l[565194.723]: master offset         18 s2 freq   -3065 path delay      3921
ptp4l[565195.623]: master offset        -14 s2 freq   -3092 path delay      3921
ptp4l[565196.523]: master offset         19 s2 freq   -3063 path delay      3921
ptp4l[565197.423]: master offset         -2 s2 freq   -3078 path delay      3921
ptp4l[565198.323]: master offset          3 s2 freq   -3074 path delay      3921
ptp4l[565199.223]: master offset          6 s2 freq   -3070 path delay      3922
ptp4l[565200.123]: master offset          3 s2 freq   -3071 path delay      3922
ptp4l[565201.023]: master offset        -10 s2 freq   -3083 path delay      3922
ptp4l[565201.923]: master offset          1 s2 freq   -3075 path delay      3922
ptp4l[565202.823]: master offset         18 s2 freq   -3058 path delay      3921
ptp4l[565203.724]: master offset        -20 s2 freq   -3091 path delay      3921
ptp4l[565204.624]: master offset          0 s2 freq   -3077 path delay      3920
ptp4l[565205.524]: master offset         19 s2 freq   -3058 path delay      3919
ptp4l[565206.424]: master offset          0 s2 freq   -3071 path delay      3923
ptp4l[565207.324]: master offset          0 s2 freq   -3071 path delay      3923
ptp4l[565208.224]: master offset        -28 s2 freq   -3099 path delay      3924
ptp4l[565209.124]: master offset        -13 s2 freq   -3092 path delay      3924
ptp4l[565210.024]: master offset          9 s2 freq   -3074 path delay      3922
ptp4l[565210.924]: master offset         12 s2 freq   -3068 path delay      3922
ptp4l[565211.824]: master offset        -20 s2 freq   -3097 path delay      3925
ptp4l[565212.724]: master offset         19 s2 freq   -3064 path delay      3925
ptp4l[565213.625]: master offset         -3 s2 freq   -3080 path delay      3927
ptp4l[565214.525]: master offset         -7 s2 freq   -3085 path delay      3927
ptp4l[565215.425]: master offset         -4 s2 freq   -3084 path delay      3924
ptp4l[565216.325]: master offset         10 s2 freq   -3071 path delay      3922
ptp4l[565217.225]: master offset         10 s2 freq   -3068 path delay      3922
ptp4l[565218.125]: master offset          9 s2 freq   -3066 path delay      3920
ptp4l[565219.025]: master offset          3 s2 freq   -3070 path delay      3920
ptp4l[565219.925]: master offset         14 s2 freq   -3058 path delay      3920
ptp4l[565220.825]: master offset        -12 s2 freq   -3080 path delay      3920
ptp4l[565221.725]: master offset        -17 s2 freq   -3088 path delay      3920
ptp4l[565222.625]: master offset        -12 s2 freq   -3088 path delay      3918
ptp4l[565223.526]: master offset          5 s2 freq   -3075 path delay      3918
ptp4l[565224.426]: master offset        -20 s2 freq   -3098 path delay      3921
ptp4l[565225.326]: master offset          6 s2 freq   -3078 path delay      3921
ptp4l[565226.226]: master offset         26 s2 freq   -3057 path delay      3921
ptp4l[565227.126]: master offset         10 s2 freq   -3065 path delay      3922
ptp4l[565228.026]: master offset        -14 s2 freq   -3086 path delay      3926
ptp4l[565228.926]: master offset          1 s2 freq   -3075 path delay      3926
ptp4l[565229.826]: master offset          3 s2 freq   -3073 path delay      3926
ptp4l[565230.726]: master offset          8 s2 freq   -3067 path delay      3922
ptp4l[565231.626]: master offset          4 s2 freq   -3068 path delay      3922
ptp4l[565232.527]: master offset          1 s2 freq   -3070 path delay      3922
ptp4l[565233.427]: master offset        -29 s2 freq   -3100 path delay      3926
ptp4l[565234.327]: master offset         -2 s2 freq   -3082 path delay      3926
ptp4l[565235.227]: master offset         20 s2 freq   -3060 path delay      3926
ptp4l[565236.127]: master offset        -21 s2 freq   -3095 path delay      3930
ptp4l[565237.027]: master offset          3 s2 freq   -3077 path delay      3930
ptp4l[565237.927]: master offset         24 s2 freq   -3056 path delay      3928
ptp4l[565238.827]: master offset        -18 s2 freq   -3090 path delay      3928
ptp4l[565239.727]: master offset        -10 s2 freq   -3088 path delay      3927
ptp4l[565240.627]: master offset         20 s2 freq   -3061 path delay      3924
ptp4l[565241.528]: master offset         -2 s2 freq   -3077 path delay      3924
ptp4l[565242.428]: master offset         16 s2 freq   -3059 path delay      3924
ptp4l[565243.328]: master offset        -35 s2 freq   -3106 path delay      3924
ptp4l[565244.228]: master offset         12 s2 freq   -3069 path delay      3924
ptp4l[565245.128]: master offset         10 s2 freq   -3067 path delay      3923
ptp4l[565246.028]: master offset         -7 s2 freq   -3081 path delay      3923
ptp4l[565246.928]: master offset          2 s2 freq   -3075 path delay      3923
ptp4l[565247.828]: master offset        -18 s2 freq   -3094 path delay      3923
ptp4l[565248.728]: master offset          4 s2 freq   -3077 path delay      3923
ptp4l[565249.628]: master offset         -4 s2 freq   -3084 path delay      3923
ptp4l[565250.529]: master offset         -2 s2 freq   -3083 path delay      3922
ptp4l[565251.429]: master offset         23 s2 freq   -3059 path delay      3920
ptp4l[565252.329]: master offset        -14 s2 freq   -3089 path delay      3920
ptp4l[565253.229]: master offset        -11 s2 freq   -3090 path delay      3922
ptp4l[565254.129]: master offset          8 s2 freq   -3075 path delay      3921
ptp4l[565255.029]: master offset         12 s2 freq   -3068 path delay      3921
ptp4l[565255.929]: master offset          8 s2 freq   -3069 path delay      3921
ptp4l[565256.829]: master offset         19 s2 freq   -3055 path delay      3919
ptp4l[565257.729]: master offset        -22 s2 freq   -3090 path delay      3919
ptp4l[565258.629]: master offset         -3 s2 freq   -3078 path delay      3918
ptp4l[565259.530]: master offset         16 s2 freq   -3060 path delay      3918
ptp4l[565260.430]: master offset          3 s2 freq   -3068 path delay      3919
ptp4l[565261.330]: master offset         -2 s2 freq   -3072 path delay      3921
ptp4l[565262.230]: master offset         11 s2 freq   -3060 path delay      3921
ptp4l[565263.130]: master offset        -16 s2 freq   -3084 path delay      3923
ptp4l[565264.030]: master offset          8 s2 freq   -3064 path delay      3923
ptp4l[565264.930]: master offset        -11 s2 freq   -3081 path delay      3923
ptp4l[565265.830]: master offset         13 s2 freq   -3060 path delay      3921
ptp4l[565266.730]: master offset          1 s2 freq   -3068 path delay      3921
ptp4l[565267.630]: master offset         -2 s2 freq   -3071 path delay      3921
ptp4l[565268.530]: master offset          9 s2 freq   -3061 path delay      3921
ptp4l[565269.431]: master offset         -2 s2 freq   -3069 path delay      3921
ptp4l[565270.331]: master offset        -16 s2 freq   -3084 path delay      3921
ptp4l[565271.231]: master offset          8 s2 freq   -3064 path delay      3921
ptp4l[565272.131]: master offset        -15 s2 freq   -3085 path delay      3924
ptp4l[565273.031]: master offset         11 s2 freq   -3063 path delay      3924
ptp4l[565273.931]: master offset          1 s2 freq   -3070 path delay      3925
ptp4l[565274.831]: master offset          1 s2 freq   -3070 path delay      3924
ptp4l[565275.731]: master offset         -2 s2 freq   -3073 path delay      3924
ptp4l[565276.631]: master offset          2 s2 freq   -3069 path delay      3922
ptp4l[565277.531]: master offset         -1 s2 freq   -3072 path delay      3922
ptp4l[565278.432]: master offset         12 s2 freq   -3059 path delay      3922
ptp4l[565279.332]: master offset         -1 s2 freq   -3068 path delay      3922
ptp4l[565280.232]: master offset         -6 s2 freq   -3074 path delay      3922
ptp4l[565281.132]: master offset         -2 s2 freq   -3071 path delay      3920
ptp4l[565282.032]: master offset         -2 s2 freq   -3072 path delay      3920
ptp4l[565282.932]: master offset         -1 s2 freq   -3072 path delay      3920
ptp4l[565283.832]: master offset         -2 s2 freq   -3073 path delay      3920
ptp4l[565284.732]: master offset         -3 s2 freq   -3074 path delay      3922
ptp4l[565285.632]: master offset          2 s2 freq   -3070 path delay      3921
ptp4l[565286.532]: master offset        -12 s2 freq   -3084 path delay      3921
ptp4l[565287.432]: master offset         10 s2 freq   -3065 path delay      3923
ptp4l[565288.332]: master offset          4 s2 freq   -3068 path delay      3923
ptp4l[565289.233]: master offset         -1 s2 freq   -3072 path delay      3925
ptp4l[565290.133]: master offset         -1 s2 freq   -3072 path delay      3925
ptp4l[565291.033]: master offset        -27 s2 freq   -3099 path delay      3927
ptp4l[565291.933]: master offset          0 s2 freq   -3080 path delay      3927
ptp4l[565292.833]: master offset         -4 s2 freq   -3084 path delay      3926
ptp4l[565293.733]: master offset         -4 s2 freq   -3085 path delay      3925
ptp4l[565294.633]: master offset         23 s2 freq   -3059 path delay      3925
ptp4l[565295.533]: master offset         22 s2 freq   -3053 path delay      3925
ptp4l[565296.433]: master offset         -7 s2 freq   -3076 path delay      3924
ptp4l[565297.333]: master offset         -3 s2 freq   -3074 path delay      3924
ptp4l[565298.234]: master offset         -1 s2 freq   -3073 path delay      3924
ptp4l[565299.134]: master offset         -9 s2 freq   -3081 path delay      3922
ptp4l[565300.034]: master offset         -1 s2 freq   -3076 path delay      3922
ptp4l[565300.934]: master offset          5 s2 freq   -3070 path delay      3920
ptp4l[565301.834]: master offset         17 s2 freq   -3057 path delay      3920
ptp4l[565302.734]: master offset         -1 s2 freq   -3069 path delay      3922
ptp4l[565303.634]: master offset        -16 s2 freq   -3085 path delay      3922
ptp4l[565304.534]: master offset         -3 s2 freq   -3077 path delay      3922
ptp4l[565305.434]: master offset          2 s2 freq   -3072 path delay      3922
ptp4l[565306.334]: master offset         17 s2 freq   -3057 path delay      3921
ptp4l[565307.234]: master offset         -3 s2 freq   -3072 path delay      3925
ptp4l[565308.135]: master offset         -3 s2 freq   -3073 path delay      3925
ptp4l[565309.035]: master offset         14 s2 freq   -3057 path delay      3922
ptp4l[565309.935]: master offset        -30 s2 freq   -3096 path delay      3927
ptp4l[565310.835]: master offset         10 s2 freq   -3065 path delay      3922
ptp4l[565311.735]: master offset         -8 s2 freq   -3080 path delay      3922
ptp4l[565312.635]: master offset          1 s2 freq   -3074 path delay      3922
ptp4l[565313.535]: master offset        -10 s2 freq   -3084 path delay      3923
ptp4l[565314.435]: master offset         15 s2 freq   -3062 path delay      3923
ptp4l[565315.335]: master offset          2 s2 freq   -3071 path delay      3926
ptp4l[565316.236]: master offset         -7 s2 freq   -3079 path delay      3923
ptp4l[565317.136]: master offset         -1 s2 freq   -3075 path delay      3923
ptp4l[565318.036]: master offset          4 s2 freq   -3071 path delay      3923
ptp4l[565318.936]: master offset          2 s2 freq   -3072 path delay      3923
ptp4l[565319.836]: master offset        -11 s2 freq   -3084 path delay      3925
ptp4l[565320.736]: master offset          1 s2 freq   -3075 path delay      3925
ptp4l[565321.636]: master offset          4 s2 freq   -3072 path delay      3925
ptp4l[565322.536]: master offset         -8 s2 freq   -3083 path delay      3925
ptp4l[565323.436]: master offset        -11 s2 freq   -3088 path delay      3927
ptp4l[565324.336]: master offset        -18 s2 freq   -3098 path delay      3925
ptp4l[565325.237]: master offset         20 s2 freq   -3066 path delay      3925
ptp4l[565326.137]: master offset          5 s2 freq   -3075 path delay      3923
ptp4l[565327.037]: master offset          8 s2 freq   -3070 path delay      3923
ptp4l[565327.937]: master offset         -6 s2 freq   -3082 path delay      3923
ptp4l[565328.837]: master offset         -9 s2 freq   -3087 path delay      3923
ptp4l[565329.737]: master offset          8 s2 freq   -3072 path delay      3923
ptp4l[565330.637]: master offset         -5 s2 freq   -3083 path delay      3923
ptp4l[565331.537]: master offset          6 s2 freq   -3074 path delay      3923
ptp4l[565332.437]: master offset          7 s2 freq   -3071 path delay      3924
ptp4l[565333.337]: master offset         -8 s2 freq   -3084 path delay      3925
ptp4l[565334.238]: master offset         17 s2 freq   -3061 path delay      3925
ptp4l[565335.138]: master offset          7 s2 freq   -3066 path delay      3925
ptp4l[565336.038]: master offset        -24 s2 freq   -3095 path delay      3925
ptp4l[565336.938]: master offset          0 s2 freq   -3078 path delay      3925
ptp4l[565337.838]: master offset         -6 s2 freq   -3084 path delay      3923
ptp4l[565338.738]: master offset         -6 s2 freq   -3086 path delay      3923
ptp4l[565339.638]: master offset         -4 s2 freq   -3086 path delay      3923
ptp4l[565340.538]: master offset         35 s2 freq   -3048 path delay      3923
ptp4l[565341.438]: master offset         -2 s2 freq   -3074 path delay      3924
ptp4l[565342.338]: master offset          4 s2 freq   -3069 path delay      3921
ptp4l[565343.238]: master offset          2 s2 freq   -3070 path delay      3920
ptp4l[565344.139]: master offset          0 s2 freq   -3071 path delay      3919
ptp4l[565345.039]: master offset        -12 s2 freq   -3083 path delay      3919
ptp4l[565345.939]: master offset        -15 s2 freq   -3090 path delay      3920
ptp4l[565346.839]: master offset         16 s2 freq   -3063 path delay      3920
ptp4l[565347.739]: master offset          8 s2 freq   -3066 path delay      3920
ptp4l[565348.639]: master offset        -17 s2 freq   -3089 path delay      3927
ptp4l[565349.539]: master offset         29 s2 freq   -3048 path delay      3923
ptp4l[565350.439]: master offset          6 s2 freq   -3062 path delay      3923
ptp4l[565351.339]: master offset        -20 s2 freq   -3087 path delay      3927
ptp4l[565352.239]: master offset         -5 s2 freq   -3078 path delay      3927
ptp4l[565353.140]: master offset        -12 s2 freq   -3086 path delay      3927
ptp4l[565354.040]: master offset          3 s2 freq   -3075 path delay      3927
ptp4l[565354.940]: master offset         -4 s2 freq   -3081 path delay      3924
ptp4l[565355.840]: master offset          9 s2 freq   -3069 path delay      3921
ptp4l[565356.740]: master offset         -7 s2 freq   -3082 path delay      3921
ptp4l[565357.640]: master offset         18 s2 freq   -3059 path delay      3920
ptp4l[565358.540]: master offset        -21 s2 freq   -3093 path delay      3921
ptp4l[565359.440]: master offset          0 s2 freq   -3078 path delay      3922
ptp4l[565360.340]: master offset          6 s2 freq   -3072 path delay      3922
ptp4l[565361.240]: master offset        -21 s2 freq   -3098 path delay      3925
ptp4l[565362.141]: master offset         23 s2 freq   -3060 path delay      3920
ptp4l[565363.041]: master offset         10 s2 freq   -3066 path delay      3920
ptp4l[565363.941]: master offset         14 s2 freq   -3059 path delay      3923
ptp4l[565364.841]: master offset        -11 s2 freq   -3080 path delay      3923
ptp4l[565365.741]: master offset          0 s2 freq   -3072 path delay      3921
ptp4l[565366.641]: master offset         14 s2 freq   -3058 path delay      3919
ptp4l[565367.541]: master offset        -12 s2 freq   -3080 path delay      3919
ptp4l[565368.441]: master offset         27 s2 freq   -3044 path delay      3912
ptp4l[565369.341]: master offset          0 s2 freq   -3063 path delay      3912
ptp4l[565370.241]: master offset        -20 s2 freq   -3083 path delay      3912
ptp4l[565371.141]: master offset          6 s2 freq   -3063 path delay      3910
ptp4l[565372.042]: master offset         -2 s2 freq   -3070 path delay      3910
ptp4l[565372.942]: master offset        -29 s2 freq   -3097 path delay      3910
ptp4l[565373.842]: master offset         -4 s2 freq   -3081 path delay      3910
ptp4l[565374.742]: master offset         -7 s2 freq   -3085 path delay      3910
ptp4l[565375.642]: master offset         15 s2 freq   -3065 path delay      3913
ptp4l[565376.542]: master offset          2 s2 freq   -3074 path delay      3919
ptp4l[565377.442]: master offset          5 s2 freq   -3070 path delay      3919
ptp4l[565378.342]: master offset          4 s2 freq   -3070 path delay      3919
ptp4l[565379.242]: master offset          0 s2 freq   -3072 path delay      3919
ptp4l[565380.142]: master offset         11 s2 freq   -3061 path delay      3922
ptp4l[565381.043]: master offset        -11 s2 freq   -3080 path delay      3922
ptp4l[565381.943]: master offset        -15 s2 freq   -3087 path delay      3922
ptp4l[565382.843]: master offset         -1 s2 freq   -3078 path delay      3922
ptp4l[565383.743]: master offset         -8 s2 freq   -3085 path delay      3923
ptp4l[565384.643]: master offset         -5 s2 freq   -3085 path delay      3922
ptp4l[565385.543]: master offset         -5 s2 freq   -3086 path delay      3922
ptp4l[565386.443]: master offset         23 s2 freq   -3060 path delay      3922
ptp4l[565387.343]: master offset         -2 s2 freq   -3078 path delay      3922
ptp4l[565388.243]: master offset          3 s2 freq   -3073 path delay      3922
ptp4l[565389.143]: master offset         -9 s2 freq   -3084 path delay      3922
ptp4l[565390.044]: master offset          5 s2 freq   -3073 path delay      3922
ptp4l[565390.944]: master offset        -21 s2 freq   -3098 path delay      3924
ptp4l[565391.844]: master offset         17 s2 freq   -3066 path delay      3924
ptp4l[565392.744]: master offset         -2 s2 freq   -3080 path delay      3925
ptp4l[565393.644]: master offset         18 s2 freq   -3060 path delay      3925
ptp4l[565394.544]: master offset        -18 s2 freq   -3091 path delay      3925
ptp4l[565395.444]: master offset          2 s2 freq   -3076 path delay      3925
ptp4l[565396.344]: master offset          6 s2 freq   -3072 path delay      3925
ptp4l[565397.244]: master offset          5 s2 freq   -3071 path delay      3926
ptp4l[565398.144]: master offset          5 s2 freq   -3069 path delay      3926
ptp4l[565399.045]: master offset          2 s2 freq   -3071 path delay      3927
ptp4l[565399.945]: master offset          2 s2 freq   -3070 path delay      3927
ptp4l[565400.845]: master offset        -11 s2 freq   -3083 path delay      3925
ptp4l[565401.745]: master offset          0 s2 freq   -3075 path delay      3925
ptp4l[565402.645]: master offset          4 s2 freq   -3071 path delay      3925
ptp4l[565403.545]: master offset          2 s2 freq   -3072 path delay      3925
ptp4l[565404.445]: master offset        -22 s2 freq   -3095 path delay      3925
ptp4l[565405.345]: master offset         13 s2 freq   -3067 path delay      3925
ptp4l[565406.245]: master offset         -4 s2 freq   -3080 path delay      3925
ptp4l[565407.145]: master offset          5 s2 freq   -3072 path delay      3925
ptp4l[565408.046]: master offset          4 s2 freq   -3072 path delay      3925
ptp4l[565408.946]: master offset          7 s2 freq   -3067 path delay      3923
ptp4l[565409.846]: master offset          4 s2 freq   -3068 path delay      3923
ptp4l[565410.746]: master offset         -1 s2 freq   -3072 path delay      3923
ptp4l[565411.646]: master offset         -1 s2 freq   -3072 path delay      3924
ptp4l[565412.546]: master offset        -13 s2 freq   -3085 path delay      3924
ptp4l[565413.446]: master offset          0 s2 freq   -3076 path delay      3924
ptp4l[565414.346]: master offset          3 s2 freq   -3073 path delay      3925
ptp4l[565415.246]: master offset         16 s2 freq   -3059 path delay      3926
ptp4l[565416.146]: master offset        -22 s2 freq   -3092 path delay      3926
ptp4l[565417.046]: master offset         23 s2 freq   -3054 path delay      3926
ptp4l[565417.947]: master offset         -9 s2 freq   -3079 path delay      3927
ptp4l[565418.847]: master offset         -2 s2 freq   -3074 path delay      3927
ptp4l[565419.747]: master offset          0 s2 freq   -3073 path delay      3927
ptp4l[565420.647]: master offset          3 s2 freq   -3070 path delay      3926
ptp4l[565421.547]: master offset          1 s2 freq   -3071 path delay      3926
ptp4l[565422.447]: master offset          1 s2 freq   -3071 path delay      3926
ptp4l[565423.347]: master offset         13 s2 freq   -3058 path delay      3925
ptp4l[565424.247]: master offset          0 s2 freq   -3068 path delay      3925
ptp4l[565425.147]: master offset         -5 s2 freq   -3073 path delay      3925
ptp4l[565426.047]: master offset          9 s2 freq   -3060 path delay      3925
ptp4l[565426.947]: master offset         -1 s2 freq   -3067 path delay      3924
ptp4l[565427.848]: master offset         -4 s2 freq   -3071 path delay      3922
ptp4l[565428.748]: master offset         20 s2 freq   -3048 path delay      3922
ptp4l[565429.648]: master offset         -4 s2 freq   -3066 path delay      3922
ptp4l[565430.548]: master offset          3 s2 freq   -3060 path delay      3922
ptp4l[565431.448]: master offset         -8 s2 freq   -3070 path delay      3922
ptp4l[565432.348]: master offset        -22 s2 freq   -3087 path delay      3922
ptp4l[565433.248]: master offset         -8 s2 freq   -3079 path delay      3922
ptp4l[565434.148]: master offset          1 s2 freq   -3073 path delay      3920
ptp4l[565435.048]: master offset         14 s2 freq   -3059 path delay      3920
ptp4l[565435.949]: master offset         30 s2 freq   -3039 path delay      3918
ptp4l[565436.849]: master offset        -30 s2 freq   -3090 path delay      3920
ptp4l[565437.749]: master offset        -25 s2 freq   -3094 path delay      3921
ptp4l[565438.649]: master offset         11 s2 freq   -3066 path delay      3919
ptp4l[565439.549]: master offset          5 s2 freq   -3068 path delay      3919
ptp4l[565440.449]: master offset         -1 s2 freq   -3073 path delay      3922
ptp4l[565441.349]: master offset         14 s2 freq   -3058 path delay      3921
ptp4l[565442.249]: master offset          0 s2 freq   -3068 path delay      3921
ptp4l[565443.149]: master offset          8 s2 freq   -3060 path delay      3921
ptp4l[565444.049]: master offset         -3 s2 freq   -3068 path delay      3921
ptp4l[565444.950]: master offset        -19 s2 freq   -3085 path delay      3921
ptp4l[565445.849]: master offset          7 s2 freq   -3065 path delay      3921
ptp4l[565446.750]: master offset        -26 s2 freq   -3096 path delay      3922
